8/7/2020,113.2050018,113.6750031,110.2925034,111.1125031,198045600
8/10/2020,112.5999985,113.7750015,110,112.7275009,212403600
8/11/2020,111.9700012,112.4824982,109.1074982,109.375,187902400
8/12/2020,110.4974976,113.2750015,110.2975006,113.0100021,165944800
8/13/2020,114.4300003,116.0425034,113.9274979,115.0100021,210082000
8/14/2020,114.8300018,115,113.0449982,114.9075012,165565200
8/17/2020,116.0625,116.0875015,113.9625015,114.6074982,119561600
8/18/2020,114.3525009,116,114.0074997,115.5625,105633600
8/19/2020,115.9824982,117.1624985,115.6100006,115.7074966,145538000
8/20/2020,115.75,118.3925018,115.7324982,118.2750015,126907200
8/21/2020,119.2624969,124.8675003,119.25,124.3700027,338054800
8/24/2020,128.6974945,128.7850037,123.9375,125.8574982,345937600
8/25/2020,124.6975021,125.1800003,123.0524979,124.8249969,211495600
8/26/2020,126.1800003,126.9925003,125.0824966,126.5224991,163022400
8/27/2020,127.1425018,127.4850006,123.8324966,125.0100021,155552400
8/28/2020,126.0124969,126.4424973,124.5774994,124.8075027,187630000
8/31/2020,127.5800018,131,126,129.0399933,225702700
9/1/2020,132.7599945,134.8000031,130.5299988,134.1799927,152470100
9/2/2020,137.5899963,137.9799957,127,131.3999939,200119000
9/3/2020,126.9100037,128.8399963,120.5,120.8799973,257599600
9/4/2020,120.0699997,123.6999969,110.8899994,120.9599991,332607200
9/8/2020,113.9499969,118.9899979,112.6800003,112.8199997,231366600
9/9/2020,117.2600021,119.1399994,115.2600021,117.3199997,176940500
9/10/2020,120.3600006,120.5,112.5,113.4899979,182274400
9/11/2020,114.5699997,115.2300034,110,112,180860300
9/14/2020,114.7200012,115.9300003,112.8000031,115.3600006,140150100
9/15/2020,118.3300018,118.8300018,113.6100006,115.5400009,184642000
9/16/2020,115.2300034,116,112.0400009,112.1299973,154679000
9/17/2020,109.7200012,112.1999969,108.7099991,110.3399963,178011000
9/18/2020,110.4000015,110.8799973,106.0899963,106.8399963,287104900
9/21/2020,104.5400009,110.1900024,103.0999985,110.0800018,195713800
9/22/2020,112.6800003,112.8600006,109.1600037,111.8099976,183055400
9/23/2020,111.6200027,112.1100006,106.7699966,107.1200027,150718700
9/24/2020,105.1699982,110.25,105,108.2200012,167743300
9/25/2020,108.4300003,112.4400024,107.6699982,112.2799988,149981400
9/28/2020,115.0100021,115.3199997,112.7799988,114.9599991,137672400
9/29/2020,114.5500031,115.3099976,113.5699997,114.0899963,99382200
9/30/2020,113.7900009,117.2600021,113.6200027,115.8099976,142675200
